ACC,BLCA,BRCA,CESC,COAD,DLBC,GBMLGG,HNSC,KIPAN,KIRC,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES,TGCT,THCA,THYM,UCEC,ID
0.003246545644589451,0.008706094927187491,0.026543547169466643,0.055865225927136636,0.03428795651804727,0.0015420553216299226,0.07027049548358219,0.03396553635948533,0.119208033552885,0.03778145934645916,0.0008204025433202481,0.0016923005907042224,0.10571705829326206,0.04443455604913694,0.00791955760188163,0.03295569581456284,0.02695637081273554,0.0017494385127353649,0.007430835357727439,0.015293106840869325,0.012239140781839955,0.0980460371655005,0.23572047677689095,0.001294801278728979,0.0035329436419971995,0.012780327687637693,TRAIN_0000
0.003842225626627534,0.004996199447913884,0.08042695085854806,0.011869218707567762,0.012379409302901634,0.001830293149466161,0.041458661117613205,0.0955909083892581,0.06533198570169979,0.016752948385761683,0.0014845422171342116,0.018546936370675747,0.0317337166352371,0.03762606024378905,0.0023670973341564086,0.20035507558972945,0.05503913936007118,0.0018370572286685266,0.005470699435157616,0.21009696269177744,0.005392492556071932,0.050071040241535594,0.010018556020723575,0.0016444251517720378,0.0053526524403988964,0.02848474579574343,TRAIN_0001
0.0007054179588232543,0.00595201238358652,0.0024792675911383534,0.006816191740860736,0.004706636169317881,0.00018660260345944305,0.007613044856489967,0.0029652647826550207,0.0024019792245356837,0.0005543017875466803,0.0001329698744008688,0.006590341820856915,0.002933231010710783,0.0032355378590714534,0.01656508294006171,0.0005049885472311303,0.0008043880974915511,7.231074565185035e-05,0.0007142370599197542,0.00039097734494243993,0.9260283305562274,0.006503673871579126,0.00032099773612323415,0.0001552261415397726,0.00010603336198099411,0.0005609539337975222,TRAIN_0002
0.001101815382649001,0.002514738375138086,0.06639493305502468,0.022845663297837226,0.0037136732407334976,0.0012766699167469288,0.04366880314787088,0.007766560242661891,0.065041415870377,0.061430693123272345,0.04505267772338338,0.014324314997348916,0.03568270828668152,0.012726514693555704,0.0010951086959093631,0.07989627181476275,0.02426373045060493,0.09782061052540067,0.17087285345943992,0.16800904397207425,0.0076801097583778805,0.011608921076562492,0.009518668125345848,0.03188949846767802,0.008600563805298358,0.005203438495264462,TRAIN_0003
0.006208003457419551,0.04869569433205126,0.022071983518765416,0.010076231256320003,0.011427795438633261,0.002701624977170417,0.010383892735480111,0.09618782933304246,0.018818497532902476,0.004541151195433268,0.0019314825639484326,0.003408601252095509,0.15119476516054692,0.03988306570410091,0.06434114979726198,0.02343411728090785,0.06495776729395232,0.002560277685297673,0.007799319405509019,0.018689086536728086,0.005426218697184876,0.3276822843265382,0.006193911615636554,0.0017908427279817365,0.003550693834853644,0.04604371234023808,TRAIN_0004
0.0009765282290474993,0.012700220918022427,0.02071105034899556,0.02871535586563313,0.017760812420556264,0.008297703779134417,0.014450587599915824,0.00827340836824621,0.011473913150087611,0.014009810340722304,0.0002447449256954862,0.0013042654010312748,0.017740360577756974,0.02855470831682528,0.016183943675765096,0.00672196752254197,0.0030912483088325875,0.0009734194162285467,0.008274262391007911,0.007243436428539494,0.1272564918963837,0.27516202855023786,0.0032230735207555697,0.001500476781286056,0.0014644209787116763,0.3636917602880393,TRAIN_0005
3.663651964475714e-05,0.00015952654682455566,0.5993907355008546,0.001237542581353223,0.00027094588876730544,0.00011953250748902595,0.0021969948075461288,0.0003466799333686548,0.0008473861243882569,0.0013661648625075886,0.3689478576313997,0.002816334321399418,0.00046241605723856794,0.0003179566941658191,5.260049789986513e-05,0.001461259531516258,0.0003893441399661828,0.008212259838224696,0.003815331201964973,0.0021122479470818845,0.0004001602582389383,0.0005518094896794797,0.0004795690106221799,0.0014680437507016836,0.0012410552972174046,0.0012996090599387835,TRAIN_0006
0.0004927752458132646,0.0014893004429963554,0.04241837318968616,0.01145098672982544,0.001592773993091231,0.0008111692981501919,0.011052176695989287,0.004986367341643313,0.016845826577313504,0.016209034747349235,0.2319144081819574,0.004939146026030014,0.003371609944163941,0.002544387554717054,0.0010918813394681403,0.014235148643851192,0.007402077079069376,0.1449388906201193,0.08679139135788745,0.03377633645629427,0.003466533603515112,0.0032316470580588588,0.004195287952613554,0.1353195202215986,0.21338236987741496,0.002050579821382774,TRAIN_0007
0.0013713439843741169,0.0046953158966917185,0.06261327186199458,0.052337762541108494,0.005838532064671397,0.0025233929321634273,0.03487731554527623,0.01732066665172375,0.08321938754788395,0.10102290025634605,0.006973009632837831,0.024876898426845255,0.026366878589439043,0.015415336174080335,0.0015285773137219095,0.07332179030546083,0.04098507061747329,0.020592564942280425,0.14941394492575327,0.12935653470450945,0.015439537522769128,0.010668285307802589,0.08284653813899198,0.01264986875339966,0.015323868189058686,0.008421407173342568,TRAIN_0008
0.002293950965676447,0.005048510811281337,0.026287733649646008,0.12768152843689795,0.012426670183887219,0.002560519245435753,0.040344999781013455,0.08785745091937062,0.07688512946692325,0.1078683402599785,0.0012122964716555136,0.0028989853978700947,0.1686720912489628,0.02881987502948835,0.012894120559710025,0.03060976719018114,0.027534243770785626,0.0015248988638826213,0.00812290546767332,0.009700952468196909,0.013966820736080082,0.0553046970325453,0.13846479885006022,0.0023056541984265875,0.003917201571730212,0.004795857422640691,TRAIN_0009
0.00043461683668348717,0.0010613910710839535,0.03848682664627556,0.011759530594436723,0.004888866030857171,0.0005702990379636044,0.007950813402386073,0.016976779098033187,0.019501045083482056,0.021064920067057888,0.013718586230193456,0.0026255617495732414,0.0632862142141234,0.0019520014494256853,0.00040935549799086304,0.009769152718272592,0.003751429212951575,0.028229590124965755,0.3201648549806464,0.0380948367051923,0.003027085406893732,0.003582412095895945,0.006122536409101031,0.007842842383798095,0.023184315920390122,0.3515441370323261,TRAIN_0010
0.006596093996591389,0.024541528892640312,0.017387943340303847,0.11040192841198274,0.13384467361799388,0.006410923785715023,0.01225915830439665,0.035053148861619046,0.06380149721356557,0.018283991140978877,0.0013258031102216566,0.001970710232624469,0.0956479534395449,0.08998703210498357,0.09210851787448529,0.01423695869578084,0.030045101415593516,0.001794666982978272,0.005952761973492713,0.015449522992660114,0.014438543467032893,0.18538410959469806,0.013257115146464538,0.0016768177736461141,0.002562379464208803,0.005581118165796958,TRAIN_0011
0.0033422671449104195,0.004256790528141746,0.0839930032514568,0.14323414943861698,0.009728273432315956,0.0011536497688536577,0.06501790918245418,0.01664854223092303,0.2503582849478764,0.12145733902596514,0.0008420166607548968,0.005621879859300343,0.04314898351606682,0.03187799099390646,0.000741132655683381,0.03922178246102614,0.014288907952159235,0.00155285397498983,0.027136698520008735,0.050112489896769634,0.006326448674080426,0.01639489652627962,0.046721395371638746,0.0028387564396368183,0.008225710178150306,0.005757847368034362,TRAIN_0012
0.002908343554532021,0.011426613148497033,0.1008167452358184,0.007202037405203286,0.010381640310945238,0.0013874361095359351,0.03538402670580339,0.041297027473730916,0.02002889176702422,0.005499767804335312,0.001243153166330959,0.007053021596918082,0.03217455116173781,0.024461612991006305,0.0013752665170128325,0.3344478728265139,0.18115999460461996,0.0016760711466495561,0.02131502407474589,0.0678197095510468,0.009497441695270172,0.030321550722001385,0.00926297843465422,0.020098290202506846,0.003551980376321112,0.01820895141723844,TRAIN_0013
0.0009550803570344568,0.01894210161303561,0.007692631146918085,0.007516538996440781,0.041562916353119886,0.0019132537528665174,0.007043332582162278,0.03731937841585915,0.02684568338433834,0.0035888567934900593,0.0006888685415310455,0.0023498482455968396,0.06621500344398269,0.04621527138782542,0.05054230798485896,0.002644498462607039,0.0024828127087274045,0.001258983205950793,0.005891432733302422,0.01768552389696682,0.5794913978574128,0.05344699144154023,0.003589736427693631,0.0010395470684509652,0.007278223785516759,0.005799779412771039,TRAIN_0014
